"FlightNum";"FlightCompany";"Origin";"Destination";"TakeOffAt";"ArriveAt";"FlightTime";"CraftCompany";"Airplane"
2018;"UA";"SFO";"EWR";"13:00:00";"21:23:00";"05:23:00";"Boeing";"757-200"
2019;"LH";"DUS";"MUC";"19:25:00";"20:35:00";"01:10:00";"Airbus";"A320"
2019;"SQ";"STR";"FRA";"08:30:00";"09:20:00";"00:00:50";"Airbus";"A319"
2020;"LX";"ZRH";"MAD";"07:00:00";"09:20:00";"02:20:00";"Bombardier";"CS300"
2020;"SQ";"FRA";"CPH";"22:05:00";"23:30:00";"01:25:00";"Airbus";"A320"
2021;"LX";"MAD";"ZRH";"10:00:00";"12:15:00";"02:15:00";"Bombardier";"CS300"
2021;"SQ";"DUS";"FRA";"08:55:00";"09:50:00";"00:00:55";"Airbus";"A320"
2022;"LH";"MUC";"DUS";"19:30:00";"20:40:00";"01:10:00";"Airbus";"A320"
2022;"SQ";"FRA";"DUS";"09:25:00";"10:15:00";"00:00:50";"Airbus";"A320"
2023;"LH";"DUS";"MUC";"06:25:00";"07:35:00";"01:10:00";"Airbus";"A319"
2023;"SQ";"CPH";"FRA";"19:15:00";"20:45:00";"01:30:00";"Airbus";"A320"
2023;"UA";"EWR";"CLE";"08:50:00";"10:23:00";"01:33:00";"Boeing";"737-700"
2024;"LH";"MUC";"DUS";"21:30:00";"22:40:00";"01:10:00";"Airbus";"A319"
2024;"SQ";"FRA";"STR";"09:50:00";"10:30:00";"00:00:40";"Airbus";"A319"
2024;"UA";"SAT";"IAH";"14:15:00";"15:15:00";"01:00:00";"Boeing";"737-900"
2025;"LH";"DUS";"MUC";"07:25:00";"08:35:00";"01:10:00";"Airbus";"A321"
2025;"UA";"AUS";"EWR";"16:15:00";"20:52:00";"03:37:00";"Airbus";"A320"
2026;"LX";"ZRH";"MAD";"12:20:00";"14:40:00";"02:20:00";"Bombardier";"CS300"
2026;"UA";"DEN";"YYZ";"17:35:00";"22:45:00";"03:10:00";"Airbus";"A319"
2027;"LH";"DUS";"MUC";"07:00:00";"08:10:00";"01:10:00";"Airbus";"A320"
2027;"LX";"MAD";"ZRH";"15:25:00";"17:35:00";"02:10:00";"Bombardier";"CS300"
2027;"SQ";"NUE";"FRA";"08:45:00";"09:30:00";"00:00:45";"Canadair";"(Bombardier)"
2027;"UA";"LAS";"IAH";"06:00:00";"10:51:00";"02:51:00";"Boeing";"737-900"
2028;"LH";"MUC";"TXL";"06:30:00";"07:40:00";"01:10:00";"Airbus";"A319"
2028;"SQ";"FRA";"NUE";"10:15:00";"11:00:00";"00:00:45";"Airbus";"A319"
2028;"UA";"MAF";"IAH";"17:05:00";"18:29:00";"01:24:00";"Airbus";"A319"
2029;"LH";"TXL";"MUC";"08:30:00";"09:40:00";"01:10:00";"Airbus";"A319"
2029;"SQ";"BRE";"FRA";"08:20:00";"09:20:00";"01:00:00";"Embraer";"190"
2029;"UA";"EWR";"MCI";"14:00:00";"16:16:00";"03:16:00";"Boeing";"737-700"
2030;"LH";"MUC";"TXL";"07:00:00";"08:10:00";"01:10:00";"Airbus";"A321"
2030;"LX";"ZRH";"MAD";"20:55:00";"23:15:00";"02:20:00";"Bombardier";"CS300"
2030;"SQ";"FRA";"BRE";"09:05:00";"10:00:00";"00:00:55";"Airbus";"A319"
2030;"UA";"DEN";"PHL";"12:36:00";"18:01:00";"03:25:00";"Boeing";"737-900"
2031;"LH";"TXL";"MUC";"09:00:00";"10:10:00";"01:10:00";"Airbus";"A321"
2031;"LX";"MAD";"ZRH";"06:00:00";"08:15:00";"02:15:00";"Bombardier";"CS300"
2031;"SQ";"LEJ";"FRA";"08:40:00";"09:40:00";"01:00:00";"Canadair";"(Bombardier)"
2031;"UA";"SFO";"DEN";"17:46:00";"21:11:00";"02:25:00";"Airbus";"A320"
2032;"LH";"MUC";"TXL";"08:00:00";"09:10:00";"01:10:00";"Airbus";"A321"
2032;"LX";"ZRH";"MAD";"16:40:00";"19:00:00";"02:20:00";"Airbus";"A320"
2032;"SQ";"FRA";"LEJ";"09:05:00";"10:00:00";"00:00:55";"Embraer";"190"
2032;"UA";"MCO";"EWR";"06:45:00";"09:16:00";"02:31:00";"Boeing";"757-200"
2033;"LH";"TXL";"MUC";"10:00:00";"11:10:00";"01:10:00";"Airbus";"A321"
2033;"LX";"MAD";"ZRH";"19:40:00";"21:55:00";"02:15:00";"Airbus";"A320"
2033;"SQ";"HAJ";"FRA";"08:20:00";"09:20:00";"01:00:00";"Airbus";"A319"
2033;"UA";"DEN";"ONT";"11:25:00";"12:41:00";"02:16:00";"Airbus";"A319"
2034;"LH";"MUC";"TXL";"09:00:00";"10:10:00";"01:10:00";"Airbus";"A319"
2034;"SQ";"FRA";"HAJ";"08:55:00";"09:45:00";"00:00:50";"Embraer";"190"
2034;"UA";"BNA";"EWR";"10:55:00";"14:03:00";"02:08:00";"Boeing";"737-700"
2035;"LH";"TXL";"MUC";"11:00:00";"12:10:00";"01:10:00";"Airbus";"A319"
2035;"SQ";"DRS";"FRA";"08:35:00";"09:40:00";"01:05:00";"Airbus";"A319"
2035;"UA";"LAX";"EWR";"17:15:00";"01:15:00";"05:00:00";"Boeing";"757-200"
2036;"LH";"MUC";"TXL";"10:55:00";"12:10:00";"01:15:00";"Airbus";"A321"
2036;"SQ";"FRA";"DRS";"09:15:00";"10:15:00";"01:00:00";"Airbus";"A320"
2036;"UA";"ORD";"IAH";"17:57:00";"20:44:00";"02:47:00";"Boeing";"737-800"
2037;"LH";"TXL";"MUC";"13:00:00";"14:10:00";"01:10:00";"Airbus";"A321"
2037;"SQ";"BRU";"FRA";"09:05:00";"10:05:00";"01:00:00";"Airbus";"A320"
2037;"UA";"EWR";"IAH";"06:00:00";"08:55:00";"03:55:00";"Boeing";"737-900"
2038;"LH";"MUC";"TXL";"12:30:00";"13:40:00";"01:10:00";"Airbus";"A321"
2038;"SQ";"FRA";"BRU";"07:25:00";"08:25:00";"01:00:00";"Airbus";"A320"
2039;"LH";"TXL";"MUC";"14:30:00";"15:40:00";"01:10:00";"Airbus";"A321"
2039;"UA";"LAX";"ORD";"08:40:00";"14:41:00";"04:01:00";"Boeing";"737-900"
2040;"LH";"MUC";"TXL";"14:00:00";"15:10:00";"01:10:00";"Airbus";"A320"
2040;"SQ";"MUC";"MRS";"11:05:00";"12:45:00";"01:40:00";"Canadair";"(Bombardier)"
2040;"UA";"IAH";"FLL";"10:04:00";"13:25:00";"02:21:00";"Boeing";"737-800"
2041;"LH";"TXL";"MUC";"16:00:00";"17:10:00";"01:10:00";"Airbus";"A320"
2041;"SQ";"VIE";"FRA";"09:10:00";"10:40:00";"01:30:00";"Airbus";"A321"
2041;"UA";"EWR";"DEN";"16:48:00";"19:13:00";"04:25:00";"Boeing";"737-800"
2042;"LH";"MUC";"TXL";"15:00:00";"16:10:00";"01:10:00";"Airbus";"A320"
2042;"LX";"GVA";"MAD";"06:50:00";"08:50:00";"02:00:00";"Bombardier";"CS100"
2042;"SQ";"FRA";"VIE";"08:50:00";"10:10:00";"01:20:00";"Airbus";"A321"
2042;"UA";"DCA";"SFO";"08:30:00";"11:44:00";"06:14:00";"Boeing";"757-300"
2043;"LH";"TXL";"MUC";"17:00:00";"18:10:00";"01:10:00";"Airbus";"A320"
2043;"LX";"MAD";"GVA";"09:30:00";"11:25:00";"01:55:00";"Bombardier";"CS100"
2043;"SQ";"MRS";"MUC";"09:00:00";"10:35:00";"01:35:00";"Canadair";"(Bombardier)"
2043;"UA";"ORD";"IAH";"06:00:00";"08:45:00";"02:45:00";"Boeing";"737-900"
2044;"LH";"MUC";"TXL";"16:00:00";"17:10:00";"01:10:00";"Airbus";"A319"
2044;"UA";"SFO";"EWR";"15:00:00";"23:18:00";"05:18:00";"Boeing";"757-200"
2045;"LH";"TXL";"MUC";"18:00:00";"19:10:00";"01:10:00";"Airbus";"A319"
2045;"SQ";"GVA";"FRA";"08:45:00";"10:00:00";"01:15:00";"Canadair";"(Bombardier)"
2045;"UA";"EWR";"BOS";"13:30:00";"14:37:00";"01:07:00";"Boeing";"737-900"
2046;"LH";"MUC";"TXL";"17:00:00";"18:10:00";"01:10:00";"Airbus";"A320"
2046;"SQ";"FRA";"GVA";"09:10:00";"10:15:00";"01:05:00";"Airbus";"A320"
2046;"UA";"SFO";"DCA";"13:15:00";"21:15:00";"05:00:00";"Boeing";"757-200"
2047;"LH";"TXL";"MUC";"19:00:00";"20:10:00";"01:10:00";"Airbus";"A320"
2047;"SQ";"HAM";"FRA";"19:00:00";"20:10:00";"01:10:00";"Airbus";"A321"
2047;"UA";"BOS";"EWR";"19:08:00";"20:40:00";"01:32:00";"Boeing";"737-800"
2048;"LH";"MUC";"TXL";"18:00:00";"19:10:00";"01:10:00";"Airbus";"A321"
2048;"LX";"GVA";"MAD";"17:55:00";"19:55:00";"02:00:00";"Bombardier";"CS100"
2048;"UA";"LAX";"LAS";"19:30:00";"20:43:00";"01:13:00";"Boeing";"737-900"
2049;"LH";"TXL";"MUC";"20:00:00";"21:10:00";"01:10:00";"Airbus";"A321"
2049;"LX";"MAD";"GVA";"20:35:00";"22:30:00";"01:55:00";"Bombardier";"CS100"
2049;"SQ";"MUC";"FRA";"19:00:00";"20:00:00";"01:00:00";"Airbus";"A321"
2049;"UA";"LAX";"DEN";"10:47:00";"14:07:00";"02:20:00";"Boeing";"757-300"
2050;"LH";"MUC";"TXL";"19:00:00";"20:10:00";"01:10:00";"Airbus";"A321"
2051;"LH";"TXL";"MUC";"21:00:00";"22:10:00";"01:10:00";"Airbus";"A320"
2051;"SQ";"TXL";"FRA";"19:45:00";"20:55:00";"01:10:00";"Airbus";"A321"
2051;"UA";"TPA";"SFO";"08:45:00";"11:43:00";"05:58:00";"Boeing";"737-900"
2052;"LH";"MUC";"TXL";"20:30:00";"21:40:00";"01:10:00";"Airbus";"A320"
2052;"UA";"SFO";"EUG";"20:43:00";"22:13:00";"01:30:00";"Airbus";"A320"
2053;"LH";"TXL";"MUC";"06:30:00";"07:40:00";"01:10:00";"Airbus";"A320"
2053;"SQ";"STR";"FRA";"18:45:00";"19:35:00";"00:00:50";"Airbus";"A319"
2053;"UA";"MAF";"IAH";"07:10:00";"08:39:00";"01:29:00";"Airbus";"A320"
2054;"LH";"MUC";"TXL";"21:30:00";"22:40:00";"01:10:00";"Airbus";"A320"
2054;"SQ";"FRA";"STR";"21:55:00";"22:35:00";"00:00:40";"Airbus";"A320"
2054;"UA";"PDX";"SFO";"14:03:00";"15:50:00";"01:47:00";"Boeing";"737-800"
2055;"LH";"TXL";"MUC";"07:30:00";"08:40:00";"01:10:00";"Airbus";"A321"
2055;"SQ";"DUS";"FRA";"18:40:00";"19:30:00";"00:00:50";"Airbus";"A319"
2055;"UA";"SFO";"PDX";"13:05:00";"14:47:00";"01:42:00";"Boeing";"737-900"
2056;"LH";"MUC";"TXL";"16:30:00";"17:40:00";"01:10:00";"Airbus";"A319"
2056;"UA";"SFO";"MFR";"20:00:00";"21:19:00";"01:19:00";"Airbus";"A319"
2057;"LH";"TXL";"MUC";"18:30:00";"19:40:00";"01:10:00";"Airbus";"A319"
2057;"UA";"ORD";"RSW";"14:10:00";"18:00:00";"02:50:00";"Boeing";"737-900"
2058;"UA";"SFO";"IAH";"18:05:00";"23:40:00";"03:35:00";"Boeing";"737"
2059;"SQ";"NUE";"FRA";"18:50:00";"19:35:00";"00:00:45";"Embraer";"190"
2060;"LH";"MUC";"HAM";"07:10:00";"08:30:00";"01:20:00";"Airbus";"A321"
2060;"UA";"EWR";"SAT";"13:43:00";"16:53:00";"04:10:00";"Boeing";"737-700"
2061;"LH";"HAM";"MUC";"09:20:00";"10:35:00";"01:15:00";"Airbus";"A321"
2061;"SQ";"BRE";"FRA";"18:55:00";"19:55:00";"01:00:00";"Airbus";"A319"
2061;"UA";"MCI";"ORD";"08:55:00";"10:23:00";"01:28:00";"Boeing";"737-800"
2062;"LH";"MUC";"HAM";"07:45:00";"09:05:00";"01:20:00";"Airbus";"A320"
2062;"SQ";"FRA";"MAD";"10:05:00";"12:35:00";"02:30:00";"Airbus";"A321"
2062;"UA";"EWR";"BOS";"21:59:00";"23:10:00";"01:11:00";"Boeing";"737-900"
2063;"LH";"HAM";"MUC";"09:50:00";"11:05:00";"01:15:00";"Airbus";"A320"
2063;"SQ";"MAD";"FRA";"06:15:00";"08:55:00";"02:40:00";"Airbus";"A321"
2064;"LX";"ZRH";"OPO";"12:45:00";"14:25:00";"02:40:00";"Airbus";"A321"
2065;"LH";"HAM";"MUC";"11:15:00";"12:30:00";"01:15:00";"Airbus";"A319"
2065;"LX";"OPO";"ZRH";"15:15:00";"18:45:00";"02:30:00";"Airbus";"A321"
2065;"SQ";"LEJ";"FRA";"18:30:00";"19:30:00";"01:00:00";"Canadair";"(Bombardier)"
2065;"UA";"IND";"SFO";"19:55:00";"21:58:00";"05:03:00";"Airbus";"A319"
2066;"LH";"MUC";"HAM";"10:10:00";"11:30:00";"01:20:00";"Airbus";"A321"
2066;"SQ";"FRA";"LEJ";"21:40:00";"22:35:00";"00:00:55";"Embraer";"190"
2066;"UA";"ORD";"FLL";"11:25:00";"15:27:00";"03:02:00";"Airbus";"A320"
2067;"LH";"HAM";"MUC";"12:20:00";"13:35:00";"01:15:00";"Airbus";"A321"
2067;"SQ";"HAJ";"FRA";"19:05:00";"20:00:00";"00:00:55";"Airbus";"A320"
2067;"UA";"IAH";"TPA";"14:45:00";"17:50:00";"02:05:00";"Boeing";"737"
2068;"LH";"MUC";"HAM";"11:10:00";"12:30:00";"01:20:00";"Airbus";"A321"
2068;"UA";"MEM";"ORD";"18:31:00";"20:25:00";"01:54:00";"Airbus";"A319"
2069;"LH";"HAM";"MUC";"13:15:00";"14:30:00";"01:15:00";"Airbus";"A321"
2069;"SQ";"DRS";"FRA";"19:00:00";"20:05:00";"01:05:00";"Airbus";"A320"
2069;"UA";"CLE";"ORD";"07:53:00";"08:27:00";"01:34:00";"Boeing";"737-800"
2070;"LH";"MUC";"HAM";"13:10:00";"14:30:00";"01:20:00";"Airbus";"A320"
2070;"UA";"SFO";"IND";"16:19:00";"23:33:00";"04:14:00";"Airbus";"A320"
2071;"LH";"HAM";"MUC";"15:15:00";"16:30:00";"01:15:00";"Airbus";"A320"
2071;"SQ";"LNZ";"FRA";"18:50:00";"19:55:00";"01:05:00";"Canadair";"(Bombardier)"
2071;"UA";"PHL";"IAH";"12:20:00";"15:01:00";"03:41:00";"Airbus";"A319"
2072;"LH";"MUC";"HAM";"14:10:00";"15:30:00";"01:20:00";"Airbus";"A320"
2072;"SQ";"FRA";"LNZ";"21:50:00";"22:55:00";"01:05:00";"Embraer";"190"
2072;"UA";"ORD";"FLL";"17:50:00";"21:51:00";"03:01:00";"Boeing";"737-900"
2073;"LH";"HAM";"MUC";"16:15:00";"17:30:00";"01:15:00";"Airbus";"A320"
2073;"SQ";"BRU";"FRA";"19:05:00";"20:05:00";"01:00:00";"Airbus";"A321"
2073;"UA";"MIA";"IAH";"18:33:00";"20:17:00";"02:44:00";"Airbus";"A319"
2074;"LH";"MUC";"HAM";"15:10:00";"16:30:00";"01:20:00";"Airbus";"A319"
2074;"UA";"BDL";"ORD";"18:55:00";"20:36:00";"02:41:00";"Airbus";"A319"
2075;"LH";"HAM";"MUC";"17:15:00";"18:30:00";"01:15:00";"Airbus";"A319"
2075;"SQ";"GVA";"FRA";"19:20:00";"20:35:00";"01:15:00";"Canadair";"(Bombardier)"
2075;"UA";"ORD";"PWM";"18:15:00";"21:29:00";"02:14:00";"Airbus";"A319"
2076;"LH";"MUC";"HAM";"16:10:00";"17:30:00";"01:20:00";"Airbus";"A319"
2076;"UA";"IAH";"DEN";"19:47:00";"21:12:00";"02:25:00";"Boeing";"737-900"
2077;"LH";"HAM";"MUC";"18:15:00";"19:30:00";"01:15:00";"Airbus";"A319"
2077;"SQ";"MRS";"FRA";"07:20:00";"09:00:00";"01:40:00";"Airbus";"A320"
2077;"UA";"BOS";"EWR";"06:40:00";"07:59:00";"01:19:00";"Boeing";"737-900"
2078;"LH";"MUC";"HAM";"17:10:00";"18:30:00";"01:20:00";"Airbus";"A319"
2078;"LX";"GVA";"OPO";"11:55:00";"13:15:00";"02:20:00";"Bombardier";"CS100"
2078;"SQ";"FRA";"TXL";"11:45:00";"12:55:00";"01:10:00";"Airbus";"A321"
2078;"UA";"LGA";"IAH";"13:59:00";"17:00:00";"04:01:00";"Boeing";"737-700"
2079;"LH";"HAM";"MUC";"19:15:00";"20:30:00";"01:15:00";"Airbus";"A319"
2079;"LX";"OPO";"GVA";"13:55:00";"17:10:00";"02:15:00";"Bombardier";"CS100"
2079;"SQ";"HEL";"FRA";"07:25:00";"09:10:00";"02:45:00";"Airbus";"A321"
2079;"UA";"CLE";"MCO";"08:41:00";"11:04:00";"02:23:00";"Boeing";"737-900"
2080;"LH";"MUC";"HAM";"18:45:00";"20:05:00";"01:20:00";"Airbus";"A320"
2080;"SQ";"FRA";"DUS";"21:30:00";"22:20:00";"00:00:50";"Airbus";"A320"
2080;"UA";"EWR";"SFO";"12:00:00";"15:21:00";"06:21:00";"Boeing";"757-200"
2081;"LH";"HAM";"MUC";"20:50:00";"22:05:00";"01:15:00";"Airbus";"A320"
2081;"SQ";"VIE";"FRA";"19:10:00";"20:35:00";"01:25:00";"Airbus";"A321"
2081;"UA";"SFO";"SMF";"22:55:00";"23:44:00";"00:00:49";"Airbus";"A320"
2082;"SQ";"FRA";"VIE";"21:50:00";"23:10:00";"01:20:00";"Airbus";"A321"
2082;"UA";"PDX";"IAH";"05:00:00";"10:55:00";"03:55:00";"Boeing";"737-900"
2083;"LH";"HAM";"MUC";"06:20:00";"07:35:00";"01:15:00";"Airbus";"A321"
2083;"SQ";"PRG";"FRA";"18:30:00";"19:40:00";"01:10:00";"Airbus";"A320"
2083;"UA";"PHX";"ORD";"09:55:00";"14:20:00";"03:25:00";"Boeing";"737-800"
2084;"LH";"MUC";"HAM";"20:45:00";"22:05:00";"01:20:00";"Airbus";"A319"
2084;"LX";"ZRH";"LIS";"11:45:00";"13:40:00";"02:55:00";"Airbus";"A321"
2084;"UA";"YEG";"IAH";"08:15:00";"13:35:00";"04:20:00";"Airbus";"A319"
2085;"LH";"HAM";"MUC";"07:15:00";"08:30:00";"01:15:00";"Airbus";"A320"
2085;"LX";"LIS";"ZRH";"14:25:00";"18:10:00";"02:45:00";"Airbus";"A321"
2085;"SQ";"PRG";"FRA";"06:05:00";"07:15:00";"01:10:00";"Airbus";"A321"
2085;"UA";"IAH";"MSY";"20:06:00";"21:14:00";"01:08:00";"Boeing";"737-900"
2086;"LH";"MUC";"HAM";"21:25:00";"22:45:00";"01:20:00";"Airbus";"A320"
2086;"UA";"SMF";"SFO";"06:10:00";"07:08:00";"00:00:58";"Airbus";"A320"
2087;"LH";"HAM";"MUC";"07:50:00";"09:05:00";"01:15:00";"Airbus";"A319"
2087;"SQ";"TLS";"FRA";"07:15:00";"09:10:00";"01:55:00";"Airbus";"A320"
2087;"UA";"SMF";"IAH";"12:56:00";"18:30:00";"03:34:00";"Boeing";"737-700"
2088;"SQ";"FRA";"TLS";"10:35:00";"12:15:00";"01:40:00";"Airbus";"A320"
2088;"UA";"DEN";"SLC";"11:30:00";"13:04:00";"01:34:00";"Airbus";"A320"
2089;"SQ";"MRS";"FRA";"18:55:00";"20:35:00";"01:40:00";"Airbus";"A319"
2089;"UA";"PIT";"DEN";"08:45:00";"10:20:00";"03:35:00";"Airbus";"A320"
2090;"LH";"MUC";"HAJ";"06:40:00";"07:45:00";"01:05:00";"Airbus";"A320"
2090;"SQ";"MUC";"TLS";"10:30:00";"12:20:00";"01:50:00";"Airbus";"A320"
2090;"UA";"IAH";"BNA";"07:43:00";"09:39:00";"01:56:00";"Airbus";"A319"
2091;"LH";"HAJ";"MUC";"08:30:00";"09:40:00";"01:10:00";"Airbus";"A320"
2091;"SQ";"TLS";"MUC";"08:55:00";"10:40:00";"01:45:00";"Embraer";"195"
2092;"LH";"MUC";"HAJ";"08:10:00";"09:15:00";"01:05:00";"Airbus";"A319"
2092;"LX";"GVA";"LIS";"09:00:00";"10:35:00";"02:35:00";"Bombardier";"CS300"
2092;"SQ";"FRA";"MRS";"08:35:00";"10:05:00";"01:30:00";"Airbus";"A320"
2093;"LH";"HAJ";"MUC";"09:55:00";"11:05:00";"01:10:00";"Airbus";"A319"
2093;"LX";"LIS";"GVA";"11:20:00";"14:45:00";"02:25:00";"Bombardier";"CS300"
2093;"SQ";"TLS";"FRA";"14:30:00";"16:20:00";"01:50:00";"Airbus";"A319"
2093;"UA";"DFW";"SFO";"07:35:00";"09:40:00";"04:05:00";"Airbus";"A319"
2094;"LH";"MUC";"HAJ";"11:45:00";"12:50:00";"01:05:00";"Airbus";"A319"
2094;"UA";"IAH";"LGA";"16:26:00";"20:49:00";"03:23:00";"Airbus";"A319"
2095;"LH";"HAJ";"MUC";"13:30:00";"14:40:00";"01:10:00";"Airbus";"A319"
2095;"SQ";"MAD";"FRA";"16:50:00";"19:25:00";"02:35:00";"Airbus";"A321"
2095;"UA";"IAH";"AUS";"14:20:00";"15:16:00";"00:00:56";"Boeing";"737-900"
2096;"LH";"MUC";"HAJ";"14:40:00";"15:45:00";"01:05:00";"Airbus";"A319"
2097;"LH";"HAJ";"MUC";"16:25:00";"17:35:00";"01:10:00";"Airbus";"A319"
2097;"UA";"IAH";"LAX";"12:20:00";"13:56:00";"03:36:00";"Boeing";"737-900"
2098;"LH";"MUC";"HAJ";"15:35:00";"16:40:00";"01:05:00";"Airbus";"A320"
2098;"UA";"LGA";"IAH";"07:59:00";"10:52:00";"03:53:00";"Boeing";"737-800"
2099;"LH";"HAJ";"MUC";"17:25:00";"18:35:00";"01:10:00";"Airbus";"A320"
2099;"UA";"SAN";"IAH";"13:25:00";"18:30:00";"03:05:00";"Boeing";"737-900"
2100;"LH";"MUC";"HAJ";"18:05:00";"19:10:00";"01:05:00";"Airbus";"A321"
2100;"UA";"IAH";"FLL";"20:00:00";"23:24:00";"02:24:00";"Boeing";"737-900"
2101;"LH";"HAJ";"MUC";"19:50:00";"21:00:00";"01:10:00";"Airbus";"A321"
2101;"SQ";"OPO";"FRA";"06:15:00";"10:00:00";"02:45:00";"Airbus";"A321"
2101;"UA";"AUS";"IAH";"12:10:00";"13:09:00";"00:00:59";"Boeing";"737-800"
2102;"LH";"MUC";"HAJ";"19:25:00";"20:30:00";"01:05:00";"Embraer";"195"
2102;"SQ";"FRA";"LNZ";"09:20:00";"10:25:00";"01:05:00";"Embraer";"190"
2102;"UA";"IAH";"LAS";"16:35:00";"17:56:00";"03:21:00";"Boeing";"737-800"
2103;"SQ";"MAD";"MUC";"07:25:00";"10:00:00";"02:35:00";"Airbus";"A321"
2103;"UA";"IAH";"MCO";"20:10:00";"23:23:00";"02:13:00";"Boeing";"737-800"
2104;"LH";"MUC";"HAJ";"22:20:00";"23:25:00";"01:05:00";"Airbus";"A320"
2104;"SQ";"MUC";"MAD";"08:40:00";"11:20:00";"02:40:00";"Airbus";"A320"
2104;"UA";"DCA";"DEN";"16:15:00";"18:16:00";"04:01:00";"Boeing";"757-300"
2105;"LH";"HAJ";"MUC";"05:45:00";"06:55:00";"01:10:00";"Airbus";"A319"
2105;"SQ";"ARN";"FRA";"18:40:00";"20:45:00";"02:05:00";"Airbus";"A320"
2105;"UA";"IAH";"SAT";"14:21:00";"15:24:00";"01:03:00";"Airbus";"A320"
2106;"LH";"MUC";"HAJ";"07:25:00";"08:30:00";"01:05:00";"Canadair";"(Bombardier)"
2106;"SQ";"FRA";"ARN";"21:30:00";"23:40:00";"02:10:00";"Airbus";"A320"
2107;"LH";"HAJ";"MUC";"09:05:00";"10:15:00";"01:10:00";"Canadair";"(Bombardier)"
2107;"UA";"IAH";"DFW";"18:05:00";"19:20:00";"01:15:00";"Airbus";"A319"
2108;"LH";"MUC";"BRE";"07:05:00";"08:20:00";"01:15:00";"Airbus";"A320"
2108;"SQ";"FRA";"LIS";"09:25:00";"11:25:00";"03:00:00";"Airbus";"A330-300"
2108;"UA";"SAT";"IAH";"05:30:00";"06:24:00";"00:00:54";"Boeing";"737-900"
2109;"LH";"BRE";"MUC";"09:00:00";"10:10:00";"01:10:00";"Airbus";"A320"
2109;"SQ";"LIS";"FRA";"12:20:00";"16:25:00";"03:05:00";"Airbus";"A330-300"
2109;"UA";"EWR";"CLE";"19:00:00";"20:48:00";"01:48:00";"Boeing";"737-900"
2110;"LH";"MUC";"BRE";"11:25:00";"12:40:00";"01:15:00";"Airbus";"A320"
2110;"LX";"ZRH";"AGP";"09:35:00";"12:15:00";"02:40:00";"Airbus";"A321"
2110;"SQ";"FRA";"OPO";"09:45:00";"11:30:00";"02:45:00";"Airbus";"A321"
2111;"LH";"BRE";"MUC";"13:20:00";"14:30:00";"01:10:00";"Airbus";"A320"
2111;"LX";"AGP";"ZRH";"13:00:00";"15:40:00";"02:40:00";"Airbus";"A321"
2111;"SQ";"OPO";"FRA";"16:45:00";"20:30:00";"02:45:00";"Airbus";"A320"
2111;"UA";"SAT";"IAH";"18:57:00";"20:00:00";"01:03:00";"Boeing";"737-900"
2112;"LH";"MUC";"BRE";"15:15:00";"16:30:00";"01:15:00";"Airbus";"A321"
2113;"LH";"BRE";"MUC";"17:15:00";"18:25:00";"01:10:00";"Airbus";"A321"
2113;"UA";"PHL";"IAH";"06:00:00";"08:41:00";"03:41:00";"Airbus";"A319"
2114;"LH";"MUC";"BRE";"18:30:00";"19:45:00";"01:15:00";"Embraer";"195"
2114;"SQ";"FRA";"BLQ";"08:45:00";"10:00:00";"01:15:00";"Airbus";"A319"
2114;"UA";"DEN";"SFO";"20:13:00";"21:55:00";"02:42:00";"Boeing";"757-300"
2115;"LH";"BRE";"MUC";"20:25:00";"21:35:00";"01:10:00";"Embraer";"195"
2115;"SQ";"BLQ";"FRA";"19:05:00";"20:35:00";"01:30:00";"Embraer";"190"
2115;"UA";"ORD";"ABQ";"10:00:00";"12:19:00";"03:19:00";"Boeing";"737-800"
2116;"UA";"ORD";"IAH";"10:12:00";"12:57:00";"02:45:00";"Boeing";"737-800"
2117;"SQ";"BLQ";"FRA";"06:50:00";"08:20:00";"01:30:00";"Airbus";"A320"
2117;"UA";"LAX";"EWR";"11:00:00";"19:10:00";"05:10:00";"Boeing";"757-200"
2118;"LH";"MUC";"BRE";"21:40:00";"22:55:00";"01:15:00";"Airbus";"A319"
2118;"UA";"DEN";"MSP";"12:46:00";"15:37:00";"01:51:00";"Boeing";"737-800"
2119;"LH";"BRE";"MUC";"06:00:00";"07:10:00";"01:10:00";"Airbus";"A320"
2119;"UA";"BNA";"SFO";"07:53:00";"11:00:00";"05:07:00";"Airbus";"A319"
2120;"LH";"MUC";"BRE";"16:30:00";"17:45:00";"01:15:00";"Airbus";"A319"
2120;"UA";"EWR";"FLL";"11:19:00";"14:19:00";"03:00:00";"Boeing";"737-900"
2121;"LH";"BRE";"MUC";"18:25:00";"19:35:00";"01:10:00";"Airbus";"A319"
2121;"SQ";"MXP";"FRA";"19:30:00";"20:45:00";"01:15:00";"Airbus";"A320"
2121;"UA";"IAH";"EWR";"06:00:00";"10:18:00";"03:18:00";"Boeing";"737-800"
2122;"LH";"MUC";"DRS";"07:40:00";"08:35:00";"00:00:55";"Canadair";"(Bombardier)"
2122;"UA";"DEN";"SJC";"19:25:00";"21:02:00";"02:37:00";"Boeing";"737-800"
2123;"LH";"DRS";"MUC";"09:10:00";"10:05:00";"00:00:55";"Canadair";"(Bombardier)"
2123;"SQ";"LNZ";"FRA";"07:05:00";"08:15:00";"01:10:00";"Embraer";"190"
2123;"UA";"AUS";"SFO";"07:45:00";"09:50:00";"04:05:00";"Airbus";"A320"
